"품목별(1)","품목별(2)",품목별(3),품목별(4),품목별(5),품목별(6),품목별(7),품목별(8),시점,생산지수,생산금액 (십억원)
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1968,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1969,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1970,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1971,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1972,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1973,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1974,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1975,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1976,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1977,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1978,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1979,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1980,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1981,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1982,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1983,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1984,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1985,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1986,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1987,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1988,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1989,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1990,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1991,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1992,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1993,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1994,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1995,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1996,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1997,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1998,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,1999,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2000,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2001,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2002,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2003,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2004,175.9,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2005,171.3,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2006,274.0,49.5
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2007,217.2,35.6
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2008,210.1,46.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2009,127.3,36.7
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2010,304.9,119.2
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2011,56.6,21.6
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2012,78.6,30.1
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2013,80.4,23.9
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2014,96.7,23.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2015,64.6,21.3
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2016,61.9,25.9
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2017,60.3,18.6
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2018,92.7,29.8
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2019,101.9,33.9
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2020,99.8,43.1
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2021,98.2,43.3
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류노지재배계,부추,2022,135.0,68.4
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1965,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1966,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1967,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1968,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1969,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1970,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1971,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1972,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1973,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1974,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1975,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1976,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1977,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1978,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1979,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1980,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1981,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1982,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1983,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1984,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1985,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1986,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1987,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1988,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1989,46.8,49.9
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1990,50.1,64.8
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1991,69.3,96.2
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1992,68.4,80.2
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1993,90.0,111.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1994,104.4,153.7
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1995,116.9,151.9
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1996,99.0,179.5
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1997,106.8,179.6
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1998,113.7,186.1
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,1999,119.4,176.7
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2000,144.4,314.1
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2001,135.4,306.7
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2002,126.0,323.7
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2003,134.0,386.8
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2004,172.4,329.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2005,151.8,184.4
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2006,147.4,312.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2007,138.9,304.9
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2008,136.0,437.2
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2009,140.6,601.2
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2010,138.5,843.7
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2011,159.7,801.6
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2012,148.0,817.6
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2013,111.3,543.7
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2014,118.9,515.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2015,113.3,549.9
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2016,100.0,574.2
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2017,99.7,471.7
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2018,100.1,519.8
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2019,101.0,504.6
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2020,98.4,548.5
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2021,100.6,672.8
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,소계,2022,102.3,694.4
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1965,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1966,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1967,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1968,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1969,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1970,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1971,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1972,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1973,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1974,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1975,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1976,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1977,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1978,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1979,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1980,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1981,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1982,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1983,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1984,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1985,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1986,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1987,-,0.0
"농림업","농업",농업총계,재배업,채소,엽채류,엽채류시설재배계,배추,1988,-,0.0
